type,mcc,mnc,lac,cid,colonne6,long,lat,Colonne9,Colonne10,Colonne11,Colonne12,Colonne13,Colonne14
LTE,372,1,37001,65659989,0,-72.265564,18.574169,1000,1,1505512027,1505512027,1505512027,0
UMTS,372,1,37005,65784889,0,-72.261253,18.550357,1000,2,1505512042,1505512042,1505512042,0
UMTS,372,1,37001,65653838,0,-72.267277,18.541842,1000,2,1505512051,1505512051,1505512051,0
LTE,372,1,37001,65658648,0,-72.292,18.554684,1000,1,1505520424,1505520424,1505520424,0
GSM,372,1,27005,24433,0,-72.291924,18.554651,1000,1,1505520522,1505520522,1505520522,0
UMTS,372,1,37005,65784500,0,-72.286942,18.51445,1000,3,1504301274,1504301274,1504301274,0
UMTS,372,1,37005,65784501,0,-72.287621,18.51279,1000,4,1504303012,1504303012,1504303012,0
UMTS,372,1,37005,65785021,0,-72.268946,18.54053,1000,4,1504538118,1504538118,1504538118,0
LTE,372,1,37001,65653099,0,-72.28746,18.54126,1000,1,1505524472,1505524472,1505524472,0
UMTS,372,1,37005,65797806,0,-72.295726,18.529111,1000,2,1505869543,1505869543,1505869543,0
UMTS,372,1,47003,12949,0,-72.292595,18.528492,1000,1,1505524749,1505524749,1505524749,0
LTE,372,1,47007,6474,0,-72.262199,18.537941,1000,1,1505524873,1505524873,1505524873,0
LTE,372,1,47003,3366,0,-72.262161,18.537937,1000,1,1505524895,1505524895,1505524895,0
LTE,372,1,47006,3365,0,-72.262199,18.537971,1000,1,1505525560,1505525560,1505525560,0
LTE,372,1,47003,1553,0,-72.262207,18.537958,1000,1,1505525592,1505525592,1505525592,0
UMTS,372,1,37001,65656138,0,-72.317239,18.566194,1990,2,1505883454,1505883454,1505883454,0
LTE,372,1,37001,65655948,0,-72.283096,18.567133,1000,1,1505526570,1505526570,1505526570,0
LTE,372,1,47006,13467,0,-72.283096,18.567133,1000,1,1505526570,1505526570,1505526570,0
UMTS,372,1,37001,65653599,0,-72.276767,18.563315,1000,2,1505526571,1505526571,1505526571,0
UMTS,372,1,37005,65790801,0,-72.290348,18.532599,1000,2,1505527120,1505527120,1505527120,0
UMTS,372,1,37005,65790804,0,-72.289062,18.531242,1000,1,1505527184,1505527184,1505527184,0
UMTS,372,1,37005,65785189,0,-72.294146,18.548573,2908,9,1504902928,1504902928,1504902928,0
LTE,372,1,47007,65785191,0,-72.297836,18.534498,1000,1,1505527228,1505527228,1505527228,0
UMTS,372,1,37003,65785309,0,-72.388779,18.55057,8847,82,1508543783,1508543783,1508543783,0
LTE,372,1,47003,5437,0,-72.264351,18.539164,1000,1,1505528808,1505528808,1505528808,0
UMTS,372,1,37001,65785029,0,-72.268234,18.542641,1000,1,1505528810,1505528810,1505528810,0
UMTS,372,1,47006,1554,0,-72.279755,18.541435,1000,1,1505528813,1505528813,1505528813,0
LTE,372,1,47003,3108,0,-72.261032,18.534485,1000,1,1505529087,1505529087,1505529087,0
UMTS,372,1,37005,65785423,0,-72.27372,18.521338,1000,1,1505529089,1505529089,1505529089,0
UMTS,372,1,37005,65788379,0,-72.27372,18.521338,1000,1,1505529089,1505529089,1505529089,0
UMTS,372,1,37005,65785609,0,-72.299174,18.51705,1000,3,1505256096,1505256096,1505256096,0
UMTS,372,1,37005,65788649,0,-72.304618,18.522827,1000,2,1505529096,1505529096,1505529096,0
UMTS,372,1,37005,65785444,0,-72.29566,18.524733,1000,11,1505257042,1505257042,1505257042,0
UMTS,372,1,37005,65785441,0,-72.300499,18.524813,1000,3,1505177512,1505177512,1505177512,0
UMTS,372,1,37005,65788771,0,-72.303741,18.524853,1000,1,1505529097,1505529097,1505529097,0
UMTS,372,1,37005,65797802,0,-72.292095,18.523204,1186,4,1505177760,1505177760,1505177760,0
LTE,372,1,47003,4662,0,-72.303818,18.524939,1000,1,1505529103,1505529103,1505529103,0
UMTS,372,1,37005,65785411,0,-72.268781,18.527307,1000,3,1505529048,1505529048,1505529048,0
LTE,372,1,47003,5698,0,-72.262115,18.538067,1000,1,1505529156,1505529156,1505529156,0
LTE,372,1,47008,3365,0,-72.262161,18.537872,1000,1,1505529244,1505529244,1505529244,0
UMTS,372,1,37003,65785312,0,-72.401043,18.549135,1000,12,1508536909,1508536909,1508536909,0
UMTS,372,1,37005,65788399,0,-72.268306,18.533534,1637,3,1505529455,1505529455,1505529455,0
LTE,372,1,47003,3107,0,-72.255951,18.526665,1000,1,1505529551,1505529551,1505529551,0
LTE,372,1,47003,9583,0,-72.303429,18.525146,1000,1,1505529723,1505529723,1505529723,0
UMTS,372,1,37005,65797695,0,-72.271425,18.527468,1000,5,1505431435,1505431435,1505431435,0
UMTS,372,1,37003,65785317,0,-72.400406,18.548975,1000,3,1505529747,1505529747,1505529747,0
GSM,372,1,27001,25722,0,-72.419498,18.547118,1000,12,1494714102,1494714102,1494714102,0
UMTS,372,1,37005,65785144,0,-72.248003,18.531865,1000,12,1505837506,1505837506,1505837506,0
UMTS,372,1,37005,65785141,0,-72.248009,18.531866,1000,6,1505837508,1505837508,1505837508,0
UMTS,372,1,37001,65659722,0,-72.313975,18.553037,1000,26,1494154926,1494154926,1494154926,0
UMTS,372,1,37001,65659724,0,-72.313999,18.553045,1000,12,1494156692,1494156692,1494156692,0
UMTS,372,1,37001,65653600,0,-72.275596,18.562859,1000,3,1505838756,1505838756,1505838756,0
UMTS,372,1,37001,65653598,0,-72.275551,18.562878,1000,3,1505838753,1505838753,1505838753,0
UMTS,372,1,37001,65653597,0,-72.275642,18.56284,1000,1,1505838664,1505838664,1505838664,0
UMTS,372,1,37001,65653604,0,-72.275608,18.562854,1000,4,1505838782,1505838782,1505838782,0
UMTS,372,1,37001,65655661,0,-72.314018,18.553028,1000,1,1505838706,1505838706,1505838706,0
UMTS,372,1,37001,65656007,0,-72.29567,18.567677,1000,1,1505838732,1505838732,1505838732,0
UMTS,372,1,37005,65785429,0,-72.281861,18.526285,500,325,1506286487,1506286487,1506286487,0
UMTS,372,1,37005,65785435,0,-72.281803,18.526245,539,308,1506286533,1506286533,1506286533,0
UMTS,372,1,37005,65785432,0,-72.281755,18.526259,785,170,1506286506,1506286506,1506286506,0
UMTS,372,1,37003,65784529,0,-72.231649,18.578352,1000,51,1493714528,1493714528,1493714528,0
UMTS,372,1,37003,65784320,0,-72.231752,18.584181,1000,10,1505851613,1505851613,1505851613,0
UMTS,372,1,37003,65784323,0,-72.231686,18.584135,1000,8,1505851631,1505851631,1505851631,0
GSM,372,1,27003,30334,0,-72.227854,18.555042,3683,2,1494720653,1494720653,1494720653,0
UMTS,372,1,37003,65789179,0,-72.851393,18.437086,4511,92,1494820352,1494820352,1494820352,0
UMTS,372,1,37003,65789187,0,-72.851697,18.437104,1000,41,1494814695,1494814695,1494814695,0
UMTS,372,1,37003,65789181,0,-72.85148,18.437149,1000,54,1494814688,1494814688,1494814688,0
UMTS,372,1,33001,65711145,0,-73.354915,18.504579,15803,20,1494125409,1494125409,1494125409,0
GSM,372,1,27009,29573,0,-72.853456,18.437168,1000,5,1494464137,1494464137,1494464137,0
UMTS,372,1,37003,65789183,0,-72.850871,18.437439,1000,3,1494708352,1494708352,1494708352,0
UMTS,372,1,37003,65789184,0,-72.852188,18.436981,1000,26,1494764694,1494764694,1494764694,0
UMTS,372,1,37001,65655579,0,-72.325485,18.54818,1000,1,1505843736,1505843736,1505843736,0
UMTS,372,1,37004,65655568,0,-72.323841,18.549893,1000,12,1505876715,1505876715,1505876715,0
UMTS,372,1,30001,65732093,0,-72.693554,19.105198,1000,4,1494287825,1494287825,1494287825,0
GSM,372,1,20001,10142,0,-72.695986,19.106235,1000,3,1505844515,1505844515,1505844515,0
UMTS,372,1,37004,65657369,0,-72.340222,18.539162,1000,20,1505883456,1505883456,1505883456,0
UMTS,372,1,37004,65666648,0,-72.339299,18.531443,1000,27,1494764425,1494764425,1494764425,0
UMTS,372,1,37004,65657488,0,-72.339279,18.531599,1000,13,1505844757,1505844757,1505844757,0
UMTS,372,1,37004,65657375,0,-72.34072,18.539065,1000,7,1505436477,1505436477,1505436477,0
UMTS,372,1,37004,65666649,0,-72.339098,18.531879,1000,10,1505883425,1505883425,1505883425,0
UMTS,372,1,37004,65657491,0,-72.339279,18.531599,1000,7,1505844746,1505844746,1505844746,0
UMTS,372,1,37004,65657494,0,-72.339303,18.531602,1000,7,1505844762,1505844762,1505844762,0
UMTS,372,1,37004,65655362,0,-72.340805,18.539131,1000,1,1505844712,1505844712,1505844712,0
UMTS,372,1,37004,65655334,0,-72.338188,18.531434,1000,5,1493740893,1493740893,1493740893,0
UMTS,372,1,37004,65657447,0,-72.320469,18.528852,1715,6,1493922246,1493922246,1493922246,0
UMTS,372,1,36001,65716844,0,-73.247333,19.787745,1731,4,1494789906,1494789906,1494789906,0
UMTS,372,1,37004,65659285,0,-72.338562,18.525216,1003,14,1494750117,1494750117,1494750117,0
UMTS,372,1,37004,65659279,0,-72.338643,18.524516,1000,26,1494800431,1494800431,1494800431,0
UMTS,372,1,37003,65789569,0,-72.400406,18.536089,1000,1,1505847543,1505847543,1505847543,0
UMTS,372,1,37003,65785290,0,-72.387978,18.530454,1054,200,1505783249,1505783249,1505783249,0
GSM,372,1,27001,25682,0,-72.387345,18.529539,1000,17,1505891585,1505891585,1505891585,0
UMTS,372,1,37003,65785293,0,-72.387928,18.530283,870,112,1505783314,1505783314,1505783314,0
GSM,372,1,27001,31101,0,-72.387482,18.530053,1000,8,1493832988,1493832988,1493832988,0
UMTS,372,1,37003,65785296,0,-72.388552,18.531138,1000,90,1505888340,1505888340,1505888340,0
UMTS,372,1,38002,65861643,0,-73.749301,18.199418,1000,7,1493776848,1493776848,1493776848,0
UMTS,372,1,38002,65861640,0,-73.750524,18.199303,1000,31,1494337291,1494337291,1494337291,0
UMTS,372,1,38002,65861635,0,-73.747978,18.1979,1000,20,1505363600,1505363600,1505363600,0
UMTS,372,1,38002,65861638,0,-73.747947,18.19779,1000,17,1505364334,1505364334,1505364334,0
UMTS,372,1,38002,65861637,0,-73.752287,18.199643,1000,35,1494336558,1494336558,1494336558,0
UMTS,372,1,38002,65861641,0,-73.748197,18.196318,1000,13,1505364411,1505364411,1505364411,0
UMTS,372,1,37004,65659281,0,-72.339638,18.526428,1000,3,1505849062,1505849062,1505849062,0
UMTS,372,1,37004,65659380,0,-72.339638,18.526428,1000,2,1505849028,1505849028,1505849028,0
UMTS,372,1,37004,65659282,0,-72.338708,18.524581,1000,13,1494798760,1494798760,1494798760,0
UMTS,372,1,37004,65657477,0,-72.336377,18.530036,1000,6,1494858369,1494858369,1494858369,0
GSM,372,1,27004,28942,0,-72.335426,18.527262,1000,2,1505849058,1505849058,1505849058,0
GSM,372,1,27007,27813,0,-72.344616,18.56032,1000,2,1505849016,1505849016,1505849016,0
UMTS,372,1,37004,65666788,0,-72.334954,18.541004,1000,2,1505849129,1505849129,1505849129,0
UMTS,372,1,37004,65657480,0,-72.335182,18.529779,1000,2,1494749255,1494749255,1494749255,0
UMTS,372,1,37004,65659278,0,-72.339638,18.526428,1000,1,1505848921,1505848921,1505848921,0
UMTS,372,1,37004,65657534,0,-72.339646,18.524611,1000,3,1505848927,1505848927,1505848927,0
UMTS,372,1,37004,65657479,0,-72.336933,18.527316,1000,2,1494745305,1494745305,1494745305,0
UMTS,372,1,37004,65657478,0,-72.335263,18.52894,1000,3,1494749226,1494749226,1494749226,0
UMTS,372,1,37001,65653674,0,-72.342258,18.559507,1000,2,1506274989,1506274989,1506274989,0
GSM,372,1,27004,25372,0,-72.342249,18.545107,2649,24,1493853945,1493853945,1493853945,0
GSM,372,1,27004,25371,0,-72.339543,18.545463,5622,14,1505410685,1505410685,1505410685,0
GSM,372,1,27004,25653,0,-72.392307,18.536673,3121,2,1505850814,1505850814,1505850814,0
GSM,372,1,27001,25713,0,-72.40802,18.539733,1000,7,1505876989,1505876989,1505876989,0
UMTS,372,1,37003,65784532,0,-72.231618,18.577919,1000,31,1505895026,1505895026,1505895026,0
UMTS,372,1,37003,65786132,0,-72.231575,18.584057,1000,1,1505851527,1505851527,1505851527,0
UMTS,372,1,37003,65786129,0,-72.231575,18.584057,1000,1,1505851623,1505851623,1505851623,0
UMTS,372,1,37003,65789180,0,-72.851662,18.435907,1000,5,1494733285,1494733285,1494733285,0
UMTS,372,1,33001,65711213,0,-73.232727,18.365154,1000,1,1505858599,1505858599,1505858599,0
UMTS,372,1,38002,65861235,0,-73.283936,18.318413,1000,2,1505858646,1505858646,1505858646,0
UMTS,372,1,31001,65708421,0,-72.009447,19.141297,1000,11,1494512965,1494512965,1494512965,0
UMTS,372,1,31001,65707101,0,-72.006461,19.14361,1000,17,1505869382,1505869382,1505869382,0
UMTS,372,1,31001,65708415,0,-72.007512,19.143178,1000,8,1494513340,1494513340,1494513340,0
UMTS,372,1,31001,65707097,0,-72.003922,19.139566,1000,3,1505866823,1505866823,1505866823,0
UMTS,372,1,31001,65708418,0,-72.007755,19.143036,1000,15,1494339726,1494339726,1494339726,0
UMTS,372,1,31001,65708417,0,-72.008281,19.146787,1000,10,1494519641,1494519641,1494519641,0
UMTS,372,1,31001,65707093,0,-72.005379,19.143643,1000,3,1505876866,1505876866,1505876866,0
UMTS,372,1,31001,65708420,0,-72.007947,19.14597,1000,8,1494517815,1494517815,1494517815,0
UMTS,372,1,30001,65702333,0,-72.337632,19.378559,1000,7,1494130423,1494130423,1494130423,0
UMTS,372,1,33001,65711293,0,-73.087936,18.442726,1000,4,1494352069,1494352069,1494352069,0
UMTS,372,1,33001,65711228,0,-73.091702,18.443351,1000,2,1505871609,1505871609,1505871609,0
UMTS,372,1,33001,65711223,0,-73.088672,18.443153,1000,4,1505871422,1505871422,1505871422,0
UMTS,372,1,33001,65711229,0,-73.089409,18.443579,1000,2,1505871411,1505871411,1505871411,0
UMTS,372,1,33001,65711226,0,-73.087936,18.442726,1000,1,1505871418,1505871418,1505871418,0
UMTS,372,1,37003,65785869,0,-72.547199,18.536857,1000,96,1494518994,1494518994,1494518994,0
UMTS,372,1,37003,65787541,0,-72.547178,18.536691,1000,4,1505879758,1505879758,1505879758,0
UMTS,372,1,37003,65787544,0,-72.547206,18.536878,1000,10,1494518568,1494518568,1494518568,0
UMTS,372,1,37003,65785872,0,-72.547217,18.536715,1000,70,1505873372,1505873372,1505873372,0
UMTS,372,1,37003,65787546,0,-72.547165,18.536797,1000,1,1505873318,1505873318,1505873318,0
UMTS,372,1,37001,65655853,0,-72.311215,18.560754,1000,39,1494880881,1494880881,1494880881,0
UMTS,372,1,37004,65657501,0,-72.344318,18.532147,500,223,1505827526,1505827526,1505827526,0
UMTS,372,1,37004,65657498,0,-72.34421,18.53214,677,206,1505827795,1505827795,1505827795,0
GSM,372,1,25002,21133,0,-71.920784,19.523233,1000,1,1505873903,1505873903,1505873903,0
UMTS,372,1,37004,65657504,0,-72.344259,18.532189,1000,88,1505827777,1505827777,1505827777,0
UMTS,372,1,37004,65657497,0,-72.345607,18.533335,1000,5,1494696742,1494696742,1494696742,0
UMTS,372,1,37001,65655532,0,-72.307134,18.544331,1000,47,1506504095,1506504095,1506504095,0
UMTS,372,1,37001,65666716,0,-72.306702,18.544793,1000,11,1494643325,1494643325,1494643325,0
UMTS,372,1,37001,65655534,0,-72.306715,18.544858,1000,11,1506390644,1506390644,1506390644,0
UMTS,372,1,37001,65655531,0,-72.3068,18.544656,1000,33,1506504476,1506504476,1506504476,0
UMTS,372,1,37001,65666717,0,-72.306726,18.544694,1000,10,1506504322,1506504322,1506504322,0
UMTS,372,1,30001,65702246,0,-72.693964,19.446799,1000,23,1505894623,1505894623,1505894623,0
UMTS,372,1,30001,65702251,0,-72.69389,19.447186,1000,10,1505880321,1505880321,1505880321,0
UMTS,372,1,30001,65702243,0,-72.693946,19.447274,1000,14,1505891972,1505891972,1505891972,0
UMTS,372,1,30001,65702248,0,-72.694055,19.447286,1000,63,1505895486,1505895486,1505895486,0
UMTS,372,1,37001,65653494,0,-72.280262,18.569996,3831,101,1494804518,1494804518,1494804518,0
UMTS,372,1,30001,65702833,0,-72.693924,19.446605,1000,2,1493711752,1493711752,1493711752,0
UMTS,372,1,33001,65711744,0,-73.416619,18.38638,1072,8,1494544573,1494544573,1494544573,0
UMTS,372,1,31001,65707244,0,-72.091782,18.833459,1000,21,1494126262,1494126262,1494126262,0
UMTS,372,1,31001,65707247,0,-72.091583,18.833334,1000,2,1505875548,1505875548,1505875548,0
UMTS,372,1,31001,65707250,0,-72.091782,18.833521,1000,6,1494125845,1494125845,1494125845,0
UMTS,372,1,37001,65655584,0,-72.316811,18.546644,1000,3,1505876650,1505876650,1505876650,0
UMTS,372,1,37004,65655571,0,-72.323692,18.550049,1000,11,1505876710,1505876710,1505876710,0
UMTS,372,1,37004,65655570,0,-72.326668,18.550873,1000,7,1505476161,1505476161,1505476161,0
UMTS,372,1,37004,65655567,0,-72.325428,18.55053,1000,2,1505476027,1505476027,1505476027,0
UMTS,372,1,37004,65655574,0,-72.323692,18.550049,1000,1,1505876668,1505876668,1505876668,0
UMTS,372,1,31001,65707133,0,-72.017342,19.137691,1000,26,1494524740,1494524740,1494524740,0
UMTS,372,1,31001,65707135,0,-72.020485,19.137681,1000,3,1494289091,1494289091,1494289091,0
UMTS,372,1,38002,65861165,0,-73.756752,18.210377,1000,77,1506042257,1506042257,1506042257,0
UMTS,372,1,38002,65861996,0,-73.753733,18.211226,1493,26,1505785038,1505785038,1505785038,0
UMTS,372,1,38002,65863405,0,-73.752488,18.209986,1000,12,1494196029,1494196029,1494196029,0
UMTS,372,1,38002,65861188,0,-73.754691,18.205395,1369,20,1505356906,1505356906,1505356906,0
UMTS,372,1,37003,65785871,0,-72.562873,18.52879,1086,19,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65797714,0,-72.63105,18.51265,1000,1,1505879668,1505879668,1505879668,0
UMTS,372,1,37004,65654212,0,-72.38149,18.532618,1000,3,1506443772,1506443772,1506443772,0
UMTS,372,1,37003,65787699,0,-72.471468,18.545487,2192,3,1505879732,1505879732,1505879732,0
UMTS,372,1,37003,65790624,0,-72.459541,18.545326,1000,1,1505879689,1505879689,1505879689,0
GSM,372,1,27009,26261,0,-72.547226,18.537094,1000,1,1505879692,1505879692,1505879692,0
UMTS,372,1,37003,65785362,0,-72.42778,18.540407,1000,2,1505879693,1505879693,1505879693,0
UMTS,372,1,37003,65789579,0,-72.414078,18.550798,1000,1,1505879696,1505879696,1505879696,0
UMTS,372,1,37003,65787879,0,-72.459541,18.545326,1000,1,1505879697,1505879697,1505879697,0
UMTS,372,1,37003,65787676,0,-72.618027,18.509413,1000,2,1505879698,1505879698,1505879698,0
UMTS,372,1,37003,65786002,0,-72.62796,18.512888,1000,2,1505879714,1505879714,1505879714,0
UMTS,372,1,37003,65790680,0,-72.419899,18.548325,1000,1,1505879707,1505879707,1505879707,0
UMTS,372,1,37003,65797716,0,-72.63105,18.51265,1000,1,1505879710,1505879710,1505879710,0
UMTS,372,1,37003,65787952,0,-72.437095,18.541637,1000,2,1505879715,1505879715,1505879715,0
UMTS,372,1,37003,65787543,0,-72.54615,18.534018,1000,1,1505879717,1505879717,1505879717,0
UMTS,372,1,37003,65789585,0,-72.415421,18.550194,1000,1,1505879719,1505879719,1505879719,0
UMTS,372,1,37003,65787701,0,-72.503322,18.545737,1000,2,1505879727,1505879727,1505879727,0
UMTS,372,1,37003,65785365,0,-72.425743,18.540646,1000,1,1505879738,1505879738,1505879738,0
UMTS,372,1,37003,65787949,0,-72.444412,18.542902,1000,1,1505879739,1505879739,1505879739,0
UMTS,372,1,37003,65787542,0,-72.5317,18.538255,1000,3,1505879759,1505879759,1505879759,0
UMTS,372,1,37003,65790620,0,-72.492256,18.545574,1000,1,1505879754,1505879754,1505879754,0
UMTS,372,1,37001,65653491,0,-72.279892,18.570338,1000,48,1494784154,1494784154,1494784154,0
UMTS,372,1,37004,65657374,0,-72.33617,18.539245,1000,4,1505883462,1505883462,1505883462,0
UMTS,372,1,37004,65652569,0,-72.348143,18.523434,2867,32,1505946342,1505946342,1505946342,0
UMTS,372,1,37004,65652572,0,-72.347397,18.524736,2705,45,1505946410,1505946410,1505946410,0
UMTS,372,1,37004,65666789,0,-72.337425,18.539364,1000,11,1505883466,1505883466,1505883466,0
UMTS,372,1,37004,65657368,0,-72.337669,18.539379,1000,4,1505883447,1505883447,1505883447,0
UMTS,372,1,37004,65659480,0,-72.344499,18.527865,2282,7,1505883465,1505883465,1505883465,0
UMTS,372,1,37004,65655563,0,-72.339806,18.544718,1000,1,1505883422,1505883422,1505883422,0
UMTS,372,1,37004,65655375,0,-72.341377,18.53779,1000,1,1505883425,1505883425,1505883425,0
UMTS,372,1,37004,65657371,0,-72.337316,18.539485,1000,4,1505883454,1505883454,1505883454,0
GSM,372,1,27004,24031,0,-72.345876,18.527326,2381,10,1505944841,1505944841,1505944841,0
UMTS,372,1,37004,65659477,0,-72.3405,18.537194,1180,2,1505883467,1505883467,1505883467,0
UMTS,372,1,37004,65657492,0,-72.3424,18.531366,1000,1,1505883464,1505883464,1505883464,0
UMTS,372,1,37004,65655331,0,-72.3397,18.532027,1445,6,1493740816,1493740816,1493740816,0
GSM,372,1,27004,27852,0,-72.353144,18.534986,1000,7,1494707501,1494707501,1494707501,0
UMTS,372,1,30001,65732227,0,-72.517745,19.264247,1000,17,1494509980,1494509980,1494509980,0
UMTS,372,1,30001,65704668,0,-72.690665,19.459582,1000,21,1494855607,1494855607,1494855607,0
UMTS,372,1,30001,65702177,0,-72.691714,19.460647,1000,22,1494873977,1494873977,1494873977,0
GSM,372,1,20002,10133,0,-72.691444,19.458611,1145,22,1494724085,1494724085,1494724085,0
UMTS,372,1,30001,65704665,0,-72.691296,19.460329,1000,18,1494875321,1494875321,1494875321,0
GSM,372,1,20002,10104,0,-72.691561,19.458967,1000,4,1494722928,1494722928,1494722928,0
UMTS,372,1,30001,65704671,0,-72.690948,19.459659,1000,12,1494871587,1494871587,1494871587,0
GSM,372,1,20002,10131,0,-72.691758,19.45876,1000,9,1494724208,1494724208,1494724208,0
UMTS,372,1,30001,65702831,0,-72.69081,19.44959,1103,5,1493747607,1493747607,1493747607,0
GSM,372,1,20002,12599,0,-72.690531,19.458086,1000,3,1492540200,1492540200,1492540200,0
GSM,372,1,20002,10103,0,-72.692647,19.460647,1000,5,1494725294,1494725294,1494725294,0
UMTS,372,1,30001,65704106,0,-72.517507,19.263805,1000,23,1494509677,1494509677,1494509677,0
UMTS,372,1,30001,65702180,0,-72.691703,19.460329,1000,14,1494871623,1494871623,1494871623,0
UMTS,372,1,30001,65702174,0,-72.691885,19.460917,1000,14,1494874113,1494874113,1494874113,0
GSM,372,1,20002,12593,0,-72.69035,19.459948,1000,7,1494873872,1494873872,1494873872,0
UMTS,372,1,37005,65788653,0,-72.305939,18.520208,1000,2,1492540200,1492540200,1492540200,0
UMTS,372,1,37005,65788654,0,-72.305939,18.520208,1000,3,1492540200,1492540200,1492540200,0
GSM,372,1,27004,30743,0,-72.339198,18.526148,1000,7,1494798634,1494798634,1494798634,0
UMTS,372,1,37001,65653669,0,-72.348891,18.556335,4667,11,1505454845,1505454845,1505454845,0
GSM,372,1,27007,27691,0,-72.320496,18.587233,1000,1,1492540200,1492540200,1492540200,0
GSM,372,1,27004,27833,0,-72.332458,18.565954,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65783754,0,-72.272409,18.622131,1000,9,1506521567,1506521567,1506521567,0
UMTS,372,1,37003,65783859,0,-72.271355,18.621448,1000,21,1506196821,1506196821,1506196821,0
UMTS,372,1,37003,65783753,0,-72.271329,18.621512,1000,3,1505414423,1505414423,1505414423,0
UMTS,372,1,37003,65787866,0,-72.206157,18.568628,1000,13,1506170516,1506170516,1506170516,0
UMTS,372,1,37003,65797701,0,-72.226621,18.581309,1000,3,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65797700,0,-72.227026,18.581751,1000,6,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65787861,0,-72.215408,18.570196,1000,4,1505658870,1505658870,1505658870,0
UMTS,372,1,37003,65787867,0,-72.213986,18.569562,1000,3,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65787864,0,-72.20535,18.568606,1000,3,1506172933,1506172933,1506172933,0
UMTS,372,1,37003,65787863,0,-72.205186,18.56863,1000,9,1506173004,1506173004,1506173004,0
UMTS,372,1,37003,65785873,0,-72.563839,18.527478,1000,7,1494111577,1494111577,1494111577,0
UMTS,372,1,37003,65785876,0,-72.563806,18.52758,1000,13,1494097871,1494097871,1494097871,0
UMTS,372,1,37001,65655622,0,-72.274586,18.547606,1000,11,1494809706,1494809706,1494809706,0
UMTS,372,1,37001,65655625,0,-72.274452,18.547787,1000,7,1494803752,1494803752,1494803752,0
UMTS,372,1,37001,65655619,0,-72.27455,18.547774,1000,10,1494809505,1494809505,1494809505,0
GSM,372,1,20001,10283,0,-72.52494,19.515106,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,34001,65712764,0,-72.219994,19.733519,1000,15,1505888301,1505888301,1505888301,0
UMTS,372,1,34001,65712404,0,-72.474915,19.540889,3293,8,1506027990,1506027990,1506027990,0
UMTS,372,1,34001,65712767,0,-72.22006,19.733585,1000,17,1505888360,1505888360,1505888360,0
GSM,372,1,20003,10501,0,-72.53244,19.51392,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65659623,0,-72.387627,18.527557,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,37004,65659618,0,-72.383613,18.525195,1000,11,1493766545,1493766545,1493766545,0
UMTS,372,1,30001,65704613,0,-72.471733,19.496746,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,37004,65659619,0,-72.387744,18.527203,1000,7,1493896157,1493896157,1493896157,0
UMTS,372,1,37003,65791090,0,-72.405861,18.735454,4744,3,1492540200,1492540200,1492540200,0
UMTS,372,1,34001,65712524,0,-72.257235,19.713619,4482,17,1506065940,1506065940,1506065940,0
UMTS,372,1,34001,65712257,0,-72.221031,19.734604,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65785640,0,-72.387627,18.529915,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,34001,65712197,0,-72.221115,19.73464,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65790709,0,-72.390982,18.530482,1000,19,1505766855,1505766855,1505766855,0
UMTS,372,1,30001,65704591,0,-72.700165,19.116274,1000,1,1492540200,1492540200,1492540200,0
GSM,372,1,20001,10633,0,-72.482563,19.501344,1496,6,1506015278,1506015278,1506015278,0
UMTS,372,1,30001,65732083,0,-72.699921,19.109514,1000,8,1505841158,1505841158,1505841158,0
GSM,372,1,27001,26031,0,-72.387403,18.530062,1000,3,1493810374,1493810374,1493810374,0
GSM,372,1,20001,10311,0,-72.596945,19.321,5502,32,1505892406,1505892406,1505892406,0
GSM,372,1,20003,19211,0,-72.48162,19.559816,3769,4,1506031282,1506031282,1506031282,0
GSM,372,1,20001,12543,0,-72.488914,19.491247,1000,1,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65788349,0,-72.577226,18.849421,9527,3,1505939598,1505939598,1505939598,0
UMTS,372,1,37003,65790712,0,-72.391487,18.52962,1000,10,1505767110,1505767110,1505767110,0
UMTS,372,1,30001,65732082,0,-72.700462,19.110362,1000,4,1505841006,1505841006,1505841006,0
UMTS,372,1,34001,65712603,0,-72.351879,19.70686,1000,2,1492540200,1492540200,1492540200,0
UMTS,372,1,34001,65712410,0,-72.462501,19.528749,1000,2,1492540200,1492540200,1492540200,0
GSM,372,1,20003,18261,0,-72.325612,19.706254,2469,3,1492540200,1492540200,1492540200,0
UMTS,372,1,30001,65704615,0,-72.488629,19.490704,1000,3,1492540200,1492540200,1492540200,0
